CSID,CaseMasterID,csdate,cstype,PolicePersonID
1301,1301,2025-03-06 10:00:00,A,2
1302,1302,2025-07-10 10:00:00,A,3
1303,1303,2025-02-15 10:00:00,A,4
1304,1304,2025-02-13 10:00:00,A,5
1305,1305,2025-09-12 10:00:00,A,6
1306,1306,2025-08-20 10:00:00,A,7
1307,1307,2025-09-15 10:00:00,A,8
1308,1308,2025-01-10 10:00:00,A,9
1309,1309,2025-01-08 10:00:00,C,10
1310,1310,2025-11-08 10:00:00,A,11
1311,1311,2025-03-20 10:00:00,A,12
1312,1312,2025-08-30 10:00:00,A,13
1313,1313,2025-11-19 10:00:00,A,14
1314,1314,2025-05-03 10:00:00,A,15
1315,1315,2025-02-08 10:00:00,B,16
1316,1316,2025-10-12 10:00:00,A,17
1317,1317,2025-10-19 10:00:00,A,18
1318,1318,2025-07-16 10:00:00,A,19
1319,1319,2025-11-29 10:00:00,A,20
1320,1320,2025-10-17 10:00:00,A,21
1321,1321,2025-07-12 10:00:00,A,22
1322,1322,2025-04-15 10:00:00,A,23
1323,1323,2025-06-29 10:00:00,C,24
1324,1324,2025-11-27 10:00:00,A,25
1325,1325,2025-10-08 10:00:00,A,26
1326,1326,2025-02-16 10:00:00,A,27
1327,1327,2025-11-24 10:00:00,A,28
1328,1328,2025-04-04 10:00:00,A,29
1329,1329,2025-06-27 10:00:00,A,30
1330,1330,2025-11-07 10:00:00,A,31
1331,1331,2025-08-06 10:00:00,A,32
1332,1332,2025-01-21 10:00:00,A,33
1333,1333,2025-09-29 10:00:00,A,34
1334,1334,2025-09-01 10:00:00,A,35
1335,1335,2025-11-01 10:00:00,A,36
1336,1336,2025-02-17 10:00:00,A,37
1337,1337,2025-09-22 10:00:00,A,38
1338,1338,2025-06-09 10:00:00,A,39
1339,1339,2025-10-05 10:00:00,A,40
1340,1340,2025-06-06 10:00:00,A,41
1341,1341,2025-12-21 10:00:00,A,42
1342,1342,2025-06-20 10:00:00,A,43
1343,1343,2025-09-07 10:00:00,A,44
1344,1344,2025-05-26 10:00:00,A,45
1345,1345,2025-07-17 10:00:00,A,46
1346,1346,2025-05-27 10:00:00,A,47
1347,1347,2025-05-05 10:00:00,A,48
1348,1348,2025-10-26 10:00:00,A,49
1349,1349,2025-07-19 10:00:00,A,50
1350,1350,2025-04-16 10:00:00,A,1
1351,1351,2025-10-09 10:00:00,A,2
1352,1352,2025-02-03 10:00:00,A,3
1353,1353,2025-11-28 10:00:00,A,4
1354,1354,2025-10-02 10:00:00,A,5
1355,1355,2025-09-01 10:00:00,A,6
1356,1356,2025-05-29 10:00:00,A,7
1357,1357,2025-04-29 10:00:00,A,8
1358,1358,2025-01-08 10:00:00,A,9
1359,1359,2025-08-27 10:00:00,A,10
1360,1360,2025-07-09 10:00:00,A,11
1361,1361,2025-11-05 10:00:00,A,12
1362,1362,2025-10-24 10:00:00,B,13
1363,1363,2025-06-06 10:00:00,A,14
1364,1364,2025-12-20 10:00:00,A,15
1365,1365,2025-02-17 10:00:00,A,16
1366,1366,2025-09-10 10:00:00,A,17
1367,1367,2025-05-09 10:00:00,A,18
1368,1368,2025-02-06 10:00:00,A,19
1369,1369,2025-11-05 10:00:00,A,20
1370,1370,2025-08-27 10:00:00,A,21
1371,1371,2025-04-28 10:00:00,A,22
1372,1372,2025-03-02 10:00:00,A,23
1373,1373,2025-07-31 10:00:00,A,24
1374,1374,2025-06-04 10:00:00,A,25
1375,1375,2025-08-14 10:00:00,A,26
1376,1376,2025-08-03 10:00:00,A,27
1377,1377,2025-12-22 10:00:00,A,28
1378,1378,2025-04-06 10:00:00,A,29
1379,1379,2025-04-10 10:00:00,A,30
1380,1380,2025-08-24 10:00:00,A,31
1381,1381,2025-07-21 10:00:00,A,32
1382,1382,2025-02-23 10:00:00,A,33
1383,1383,2025-03-25 10:00:00,C,34
1384,1384,2025-10-07 10:00:00,A,35
1385,1385,2025-06-05 10:00:00,A,36
1386,1386,2025-07-26 10:00:00,A,37
1387,1387,2025-09-30 10:00:00,A,38
1388,1388,2025-08-18 10:00:00,A,39
1389,1389,2025-01-28 10:00:00,A,40
1390,1390,2025-04-26 10:00:00,A,41
1391,1391,2025-12-24 10:00:00,A,42
1392,1392,2025-11-15 10:00:00,A,43
1393,1393,2025-07-06 10:00:00,A,44
1394,1394,2025-06-29 10:00:00,A,45
1395,1395,2025-06-04 10:00:00,A,46
1396,1396,2025-06-01 10:00:00,A,47
1397,1397,2025-12-07 10:00:00,A,48
1398,1398,2025-07-16 10:00:00,A,49
1399,1399,2025-07-13 10:00:00,A,50
1400,1400,2025-05-22 10:00:00,A,1
1401,1401,2025-11-07 10:00:00,A,2
1402,1402,2025-01-20 10:00:00,A,3
1403,1403,2025-02-18 10:00:00,A,4
1404,1404,2025-10-13 10:00:00,A,5
1405,1405,2025-05-03 10:00:00,B,6
1406,1406,2025-03-21 10:00:00,A,7
1407,1407,2025-10-15 10:00:00,A,8
1408,1408,2025-04-18 10:00:00,B,9
1409,1409,2025-02-22 10:00:00,A,10
1410,1410,2025-05-25 10:00:00,A,11
1411,1411,2025-10-16 10:00:00,A,12
1412,1412,2025-05-23 10:00:00,A,13
1413,1413,2025-06-12 10:00:00,A,14
1414,1414,2025-11-05 10:00:00,A,15
1415,1415,2025-11-15 10:00:00,A,16
1416,1416,2025-11-28 10:00:00,A,17
1417,1417,2025-05-21 10:00:00,A,18
1418,1418,2025-06-28 10:00:00,A,19
1419,1419,2025-06-05 10:00:00,C,20
1420,1420,2025-07-18 10:00:00,A,21
1421,1421,2025-05-25 10:00:00,A,22
1422,1422,2025-08-16 10:00:00,A,23
1423,1423,2025-11-01 10:00:00,A,24
1424,1424,2025-04-02 10:00:00,A,25
1425,1425,2025-10-19 10:00:00,A,26
1426,1426,2025-03-06 10:00:00,A,27
1427,1427,2025-04-10 10:00:00,A,28
1428,1428,2025-10-29 10:00:00,A,29
1429,1429,2025-10-11 10:00:00,A,30
1430,1430,2025-10-01 10:00:00,C,31
1431,1431,2025-04-05 10:00:00,A,32
1432,1432,2025-12-05 10:00:00,A,33
1433,1433,2025-08-26 10:00:00,A,34
1434,1434,2025-10-26 10:00:00,A,35
1435,1435,2025-02-23 10:00:00,A,36
1436,1436,2025-10-10 10:00:00,A,37
1437,1437,2025-07-18 10:00:00,A,38
1438,1438,2025-06-21 10:00:00,C,39
1439,1439,2025-11-23 10:00:00,A,40
1440,1440,2025-08-29 10:00:00,A,41
1441,1441,2025-03-24 10:00:00,A,42
1442,1442,2025-04-21 10:00:00,A,43
1443,1443,2025-04-07 10:00:00,A,44
1444,1444,2025-02-11 10:00:00,C,45
1445,1445,2025-03-16 10:00:00,A,46
1446,1446,2025-01-04 10:00:00,A,47
1447,1447,2025-01-14 10:00:00,A,48
1448,1448,2025-10-10 10:00:00,A,49
1449,1449,2025-10-15 10:00:00,A,50
1450,1450,2025-05-27 10:00:00,A,1
1451,1451,2025-05-19 10:00:00,A,2
1452,1452,2025-03-11 10:00:00,A,3
1453,1453,2025-05-25 10:00:00,A,4
1454,1454,2025-03-24 10:00:00,A,5
1455,1455,2025-08-05 10:00:00,A,6
1456,1456,2025-03-20 10:00:00,A,7
1457,1457,2025-05-17 10:00:00,A,8
1458,1458,2025-07-17 10:00:00,A,9
1459,1459,2025-04-08 10:00:00,A,10
1460,1460,2025-02-06 10:00:00,B,11
1461,1461,2025-05-29 10:00:00,A,12
1462,1462,2025-10-26 10:00:00,A,13
1463,1463,2025-01-25 10:00:00,B,14
1464,1464,2025-09-25 10:00:00,A,15
1465,1465,2025-03-22 10:00:00,A,16
1466,1466,2025-08-03 10:00:00,A,17
1467,1467,2025-10-22 10:00:00,A,18
1468,1468,2025-05-03 10:00:00,A,19
1469,1469,2025-07-15 10:00:00,A,20
1470,1470,2025-07-13 10:00:00,A,21
1471,1471,2025-08-19 10:00:00,A,22
1472,1472,2025-09-04 10:00:00,A,23
1473,1473,2025-01-17 10:00:00,A,24
1474,1474,2025-10-15 10:00:00,A,25
1475,1475,2025-05-24 10:00:00,A,26
1476,1476,2025-01-13 10:00:00,A,27
1477,1477,2025-09-07 10:00:00,A,28
1478,1478,2025-01-01 10:00:00,A,29
1479,1479,2025-04-05 10:00:00,A,30
1480,1480,2025-07-02 10:00:00,A,31
1481,1481,2025-09-18 10:00:00,A,32
1482,1482,2025-06-21 10:00:00,A,33
1483,1483,2025-07-21 10:00:00,A,34
1484,1484,2025-01-25 10:00:00,A,35
1485,1485,2025-11-11 10:00:00,A,36
1486,1486,2025-10-12 10:00:00,A,37
1487,1487,2025-01-24 10:00:00,A,38
1488,1488,2025-06-26 10:00:00,A,39
1489,1489,2025-11-03 10:00:00,A,40
1490,1490,2025-11-05 10:00:00,A,41
1491,1491,2025-11-30 10:00:00,B,42
1492,1492,2025-07-25 10:00:00,A,43
1493,1493,2025-08-19 10:00:00,B,44
1494,1494,2025-09-05 10:00:00,A,45
1495,1495,2025-12-20 10:00:00,A,46
1496,1496,2025-10-19 10:00:00,A,47
1497,1497,2025-04-14 10:00:00,A,48
1498,1498,2025-12-16 10:00:00,A,49
1499,1499,2025-08-07 10:00:00,A,50
1500,1500,2025-11-13 10:00:00,A,1
1501,1501,2025-07-23 10:00:00,A,2
1502,1502,2025-01-18 10:00:00,A,3
1503,1503,2025-05-13 10:00:00,A,4
1504,1504,2025-09-21 10:00:00,A,5
1505,1505,2025-10-30 10:00:00,A,6
1506,1506,2025-06-25 10:00:00,A,7
1507,1507,2025-02-10 10:00:00,A,8
1508,1508,2025-01-30 10:00:00,A,9
1509,1509,2025-10-08 10:00:00,A,10
1510,1510,2025-02-18 10:00:00,A,11
1511,1511,2025-12-29 10:00:00,A,12
1512,1512,2025-12-30 10:00:00,A,13
1513,1513,2025-05-11 10:00:00,A,14
1514,1514,2025-11-30 10:00:00,A,15
1515,1515,2025-01-05 10:00:00,A,16
1516,1516,2025-11-06 10:00:00,A,17
1517,1517,2025-08-05 10:00:00,A,18
1518,1518,2025-01-06 10:00:00,A,19
1519,1519,2025-05-19 10:00:00,A,20
1520,1520,2025-12-10 10:00:00,A,21
1521,1521,2025-01-20 10:00:00,A,22
1522,1522,2025-05-04 10:00:00,A,23
1523,1523,2025-07-13 10:00:00,A,24
1524,1524,2025-10-07 10:00:00,A,25
1525,1525,2025-01-20 10:00:00,A,26
1526,1526,2025-05-15 10:00:00,A,27
1527,1527,2025-10-10 10:00:00,A,28
1528,1528,2025-01-03 10:00:00,A,29
1529,1529,2025-12-03 10:00:00,A,30
1530,1530,2025-10-22 10:00:00,A,31
1531,1531,2025-11-04 10:00:00,A,32
1532,1532,2025-08-10 10:00:00,A,33
1533,1533,2025-02-03 10:00:00,A,34
1534,1534,2025-08-25 10:00:00,A,35
1535,1535,2025-04-28 10:00:00,A,36
1536,1536,2025-07-17 10:00:00,A,37
1537,1537,2025-03-29 10:00:00,A,38
1538,1538,2025-11-19 10:00:00,A,39
1539,1539,2025-04-05 10:00:00,A,40
1540,1540,2025-08-27 10:00:00,A,41
1541,1541,2025-08-16 10:00:00,A,42
1542,1542,2025-07-17 10:00:00,A,43
1543,1543,2025-03-06 10:00:00,A,44
1544,1544,2025-08-12 10:00:00,A,45
1545,1545,2025-06-03 10:00:00,A,46
1546,1546,2025-09-19 10:00:00,A,47
1547,1547,2025-10-13 10:00:00,A,48
1548,1548,2025-09-14 10:00:00,A,49
1549,1549,2025-11-09 10:00:00,A,50
1550,1550,2025-11-25 10:00:00,B,1
1551,1551,2025-08-25 10:00:00,B,2
1552,1552,2025-10-20 10:00:00,A,3
1553,1553,2025-06-14 10:00:00,A,4
1554,1554,2025-12-11 10:00:00,A,5
1555,1555,2025-04-05 10:00:00,A,6
1556,1556,2025-02-21 10:00:00,B,7
1557,1557,2025-08-06 10:00:00,C,8
1558,1558,2025-09-09 10:00:00,A,9
1559,1559,2025-03-08 10:00:00,A,10
1560,1560,2025-12-17 10:00:00,A,11
1561,1561,2025-08-16 10:00:00,A,12
1562,1562,2025-01-06 10:00:00,A,13
1563,1563,2025-04-05 10:00:00,A,14
1564,1564,2025-12-19 10:00:00,A,15
1565,1565,2025-09-30 10:00:00,A,16
1566,1566,2025-12-19 10:00:00,A,17
1567,1567,2025-06-25 10:00:00,A,18
1568,1568,2025-05-16 10:00:00,A,19
1569,1569,2025-07-15 10:00:00,A,20
1570,1570,2025-06-02 10:00:00,A,21
1571,1571,2025-09-13 10:00:00,A,22
1572,1572,2025-11-10 10:00:00,A,23
1573,1573,2025-04-21 10:00:00,A,24
1574,1574,2025-05-29 10:00:00,A,25
1575,1575,2025-02-28 10:00:00,A,26
1576,1576,2025-10-20 10:00:00,A,27
1577,1577,2025-10-04 10:00:00,A,28
1578,1578,2025-05-04 10:00:00,A,29
1579,1579,2025-09-04 10:00:00,A,30
1580,1580,2025-10-10 10:00:00,A,31
1581,1581,2025-11-21 10:00:00,C,32
1582,1582,2025-10-25 10:00:00,A,33
1583,1583,2025-01-14 10:00:00,A,34
1584,1584,2025-03-26 10:00:00,A,35
1585,1585,2025-02-11 10:00:00,A,36
1586,1586,2025-06-03 10:00:00,A,37
1587,1587,2025-09-19 10:00:00,A,38
1588,1588,2025-02-10 10:00:00,A,39
1589,1589,2025-08-10 10:00:00,A,40
1590,1590,2025-11-30 10:00:00,C,41
1591,1591,2025-03-15 10:00:00,A,42
1592,1592,2025-02-25 10:00:00,A,43
1593,1593,2025-01-14 10:00:00,A,44
1594,1594,2025-02-13 10:00:00,A,45
1595,1595,2025-01-08 10:00:00,A,46
1596,1596,2025-08-29 10:00:00,A,47
1597,1597,2025-09-22 10:00:00,A,48
1598,1598,2025-09-26 10:00:00,A,49
1599,1599,2025-06-05 10:00:00,A,50
1600,1600,2025-12-13 10:00:00,A,1
1601,1601,2025-06-27 10:00:00,A,2
1602,1602,2025-02-24 10:00:00,A,3
1603,1603,2025-07-07 10:00:00,A,4
1604,1604,2025-05-28 10:00:00,A,5
1605,1605,2025-10-11 10:00:00,A,6
1606,1606,2025-02-03 10:00:00,A,7
1607,1607,2025-12-12 10:00:00,A,8
1608,1608,2025-01-06 10:00:00,A,9
1609,1609,2025-09-17 10:00:00,A,10
1610,1610,2025-03-25 10:00:00,A,11
1611,1611,2025-04-03 10:00:00,A,12
1612,1612,2025-04-04 10:00:00,A,13
1613,1613,2025-06-07 10:00:00,A,14
1614,1614,2025-03-04 10:00:00,A,15
1615,1615,2025-09-09 10:00:00,A,16
1616,1616,2025-02-06 10:00:00,A,17
1617,1617,2025-01-20 10:00:00,A,18
1618,1618,2025-01-07 10:00:00,A,19
1619,1619,2025-07-26 10:00:00,A,20
1620,1620,2025-04-27 10:00:00,A,21
1621,1621,2025-07-29 10:00:00,A,22
1622,1622,2025-11-18 10:00:00,A,23
1623,1623,2025-11-24 10:00:00,A,24
1624,1624,2025-06-23 10:00:00,A,25
1625,1625,2025-09-20 10:00:00,A,26
1626,1626,2025-06-21 10:00:00,A,27
1627,1627,2025-07-27 10:00:00,A,28
1628,1628,2025-04-17 10:00:00,A,29
1629,1629,2025-09-27 10:00:00,A,30
1630,1630,2025-07-22 10:00:00,A,31
1631,1631,2025-04-19 10:00:00,B,32
1632,1632,2025-08-22 10:00:00,A,33
1633,1633,2025-05-11 10:00:00,A,34
1634,1634,2025-07-17 10:00:00,B,35
1635,1635,2025-11-18 10:00:00,B,36
1636,1636,2025-07-03 10:00:00,A,37
1637,1637,2025-11-03 10:00:00,A,38
1638,1638,2025-12-03 10:00:00,A,39
1639,1639,2025-06-06 10:00:00,B,40
1640,1640,2025-12-10 10:00:00,A,41
1641,1641,2025-02-06 10:00:00,A,42
1642,1642,2025-09-13 10:00:00,A,43
1643,1643,2025-09-19 10:00:00,A,44
1644,1644,2025-08-05 10:00:00,A,45
1645,1645,2025-10-24 10:00:00,A,46
1646,1646,2025-07-26 10:00:00,A,47
1647,1647,2025-04-23 10:00:00,A,48
1648,1648,2025-04-14 10:00:00,A,49
1649,1649,2025-03-15 10:00:00,A,50
1650,1650,2025-11-08 10:00:00,A,1
1651,1651,2025-08-18 10:00:00,A,2
1652,1652,2025-04-25 10:00:00,A,3
1653,1653,2025-03-31 10:00:00,A,4
1654,1654,2025-01-16 10:00:00,A,5
1655,1655,2025-03-14 10:00:00,A,6
1656,1656,2025-02-08 10:00:00,A,7
1657,1657,2025-03-25 10:00:00,A,8
1658,1658,2025-10-18 10:00:00,A,9
1659,1659,2025-03-24 10:00:00,A,10
1660,1660,2025-07-26 10:00:00,A,11
1661,1661,2025-09-17 10:00:00,A,12
1662,1662,2025-04-05 10:00:00,A,13
1663,1663,2025-04-04 10:00:00,A,14
1664,1664,2025-04-22 10:00:00,A,15
1665,1665,2025-04-13 10:00:00,A,16
1666,1666,2025-09-17 10:00:00,A,17
1667,1667,2025-07-13 10:00:00,C,18
1668,1668,2025-11-19 10:00:00,A,19
1669,1669,2025-06-29 10:00:00,A,20
1670,1670,2025-04-12 10:00:00,A,21
1671,1671,2025-04-20 10:00:00,A,22
1672,1672,2025-01-24 10:00:00,A,23
1673,1673,2025-12-18 10:00:00,C,24
1674,1674,2025-08-02 10:00:00,A,25
1675,1675,2025-10-30 10:00:00,A,26
1676,1676,2025-12-13 10:00:00,A,27
1677,1677,2025-05-31 10:00:00,A,28
1678,1678,2025-08-06 10:00:00,A,29
1679,1679,2025-05-11 10:00:00,A,30
1680,1680,2025-01-17 10:00:00,A,31
1681,1681,2025-09-09 10:00:00,A,32
1682,1682,2025-10-23 10:00:00,A,33
1683,1683,2025-03-27 10:00:00,A,34
1684,1684,2025-09-07 10:00:00,A,35
1685,1685,2025-01-19 10:00:00,A,36
1686,1686,2025-05-15 10:00:00,A,37
1687,1687,2025-10-24 10:00:00,A,38
1688,1688,2025-12-08 10:00:00,A,39
1689,1689,2025-06-09 10:00:00,A,40
1690,1690,2025-03-04 10:00:00,A,41
1691,1691,2025-10-24 10:00:00,A,42
1692,1692,2025-02-01 10:00:00,A,43
1693,1693,2025-09-08 10:00:00,A,44
1694,1694,2025-07-13 10:00:00,A,45
1695,1695,2025-06-05 10:00:00,A,46
1696,1696,2025-10-16 10:00:00,C,47
1697,1697,2025-05-26 10:00:00,A,48
1698,1698,2025-06-15 10:00:00,A,49
1699,1699,2025-01-28 10:00:00,A,50
1700,1700,2025-05-08 10:00:00,A,1
1701,1701,2025-11-18 10:00:00,A,2
1702,1702,2025-12-24 10:00:00,A,3
1703,1703,2025-02-21 10:00:00,A,4
1704,1704,2025-06-27 10:00:00,A,5
1705,1705,2025-04-26 10:00:00,C,6
1706,1706,2025-04-02 10:00:00,A,7
1707,1707,2025-10-23 10:00:00,A,8
1708,1708,2025-06-10 10:00:00,A,9
1709,1709,2025-12-10 10:00:00,A,10
1710,1710,2025-04-15 10:00:00,A,11
1711,1711,2025-04-23 10:00:00,A,12
1712,1712,2025-10-02 10:00:00,A,13
1713,1713,2025-07-23 10:00:00,A,14
1714,1714,2025-04-04 10:00:00,A,15
1715,1715,2025-05-18 10:00:00,A,16
1716,1716,2025-08-27 10:00:00,A,17
1717,1717,2025-12-23 10:00:00,A,18
1718,1718,2025-04-16 10:00:00,A,19
1719,1719,2025-12-03 10:00:00,A,20
1720,1720,2025-10-08 10:00:00,A,21
1721,1721,2025-04-22 10:00:00,A,22
1722,1722,2025-11-12 10:00:00,A,23
1723,1723,2025-10-09 10:00:00,A,24
1724,1724,2025-01-24 10:00:00,A,25
1725,1725,2025-09-30 10:00:00,A,26
1726,1726,2025-10-17 10:00:00,A,27
1727,1727,2025-01-17 10:00:00,A,28
1728,1728,2025-10-04 10:00:00,A,29
1729,1729,2025-05-06 10:00:00,A,30
1730,1730,2025-10-26 10:00:00,A,31
1731,1731,2025-06-05 10:00:00,A,32
1732,1732,2025-03-07 10:00:00,A,33
1733,1733,2025-04-06 10:00:00,C,34
1734,1734,2025-12-29 10:00:00,B,35
1735,1735,2025-08-05 10:00:00,A,36
1736,1736,2025-04-04 10:00:00,A,37
1737,1737,2025-02-19 10:00:00,A,38
1738,1738,2025-03-27 10:00:00,A,39
1739,1739,2025-07-15 10:00:00,A,40
1740,1740,2025-06-28 10:00:00,A,41
1741,1741,2025-02-24 10:00:00,A,42
1742,1742,2025-04-06 10:00:00,A,43
1743,1743,2025-10-15 10:00:00,A,44
1744,1744,2025-08-16 10:00:00,A,45
1745,1745,2025-11-18 10:00:00,A,46
1746,1746,2025-03-15 10:00:00,A,47
1747,1747,2025-07-28 10:00:00,A,48
1748,1748,2025-07-24 10:00:00,A,49
1749,1749,2025-12-13 10:00:00,A,50
1750,1750,2025-02-18 10:00:00,A,1
1751,1751,2025-05-23 10:00:00,A,2
1752,1752,2025-02-24 10:00:00,A,3
1753,1753,2025-04-01 10:00:00,A,4
1754,1754,2025-12-29 10:00:00,A,5
1755,1755,2025-11-26 10:00:00,A,6
1756,1756,2025-11-09 10:00:00,A,7
1757,1757,2025-10-25 10:00:00,A,8
1758,1758,2025-07-11 10:00:00,A,9
1759,1759,2025-07-08 10:00:00,A,10
1760,1760,2025-12-18 10:00:00,A,11
1761,1761,2025-06-24 10:00:00,A,12
1762,1762,2025-11-16 10:00:00,A,13
1763,1763,2025-07-14 10:00:00,A,14
1764,1764,2025-09-08 10:00:00,A,15
1765,1765,2025-03-22 10:00:00,B,16
1766,1766,2025-07-23 10:00:00,A,17
1767,1767,2025-08-02 10:00:00,A,18
1768,1768,2025-06-20 10:00:00,A,19
1769,1769,2025-10-11 10:00:00,A,20
1770,1770,2025-06-12 10:00:00,A,21
1771,1771,2025-08-21 10:00:00,A,22
1772,1772,2025-10-14 10:00:00,A,23
1773,1773,2025-01-08 10:00:00,A,24
1774,1774,2025-10-11 10:00:00,A,25
1775,1775,2025-10-18 10:00:00,A,26
1776,1776,2025-05-24 10:00:00,A,27
1777,1777,2025-01-17 10:00:00,A,28
1778,1778,2025-10-27 10:00:00,A,29
1779,1779,2025-05-18 10:00:00,A,30
1780,1780,2025-07-12 10:00:00,A,31
1781,1781,2025-11-30 10:00:00,A,32
1782,1782,2025-12-21 10:00:00,A,33
1783,1783,2025-08-08 10:00:00,A,34
1784,1784,2025-03-04 10:00:00,A,35
1785,1785,2025-11-01 10:00:00,A,36
1786,1786,2025-12-21 10:00:00,A,37
1787,1787,2025-12-24 10:00:00,A,38
1788,1788,2025-07-21 10:00:00,A,39
1789,1789,2025-07-31 10:00:00,A,40
1790,1790,2025-10-08 10:00:00,A,41
1791,1791,2025-12-05 10:00:00,A,42
1792,1792,2025-04-18 10:00:00,A,43
1793,1793,2025-12-17 10:00:00,A,44
1794,1794,2025-09-23 10:00:00,A,45
1795,1795,2025-01-11 10:00:00,A,46
1796,1796,2025-07-14 10:00:00,A,47
1797,1797,2025-03-13 10:00:00,C,48
1798,1798,2025-02-19 10:00:00,A,49
1799,1799,2025-04-22 10:00:00,A,50
1800,1800,2025-07-18 10:00:00,A,1
1801,1801,2025-10-29 10:00:00,A,2
1802,1802,2025-01-22 10:00:00,A,3
1803,1803,2025-06-08 10:00:00,A,4
1804,1804,2025-10-09 10:00:00,A,5
1805,1805,2025-12-29 10:00:00,A,6
1806,1806,2025-09-03 10:00:00,A,7
1807,1807,2025-12-23 10:00:00,A,8
1808,1808,2025-01-07 10:00:00,A,9
1809,1809,2025-12-14 10:00:00,A,10
1810,1810,2025-07-11 10:00:00,C,11
1811,1811,2025-11-16 10:00:00,A,12
1812,1812,2025-08-13 10:00:00,B,13
1813,1813,2025-08-13 10:00:00,A,14
1814,1814,2025-09-23 10:00:00,A,15
1815,1815,2025-11-30 10:00:00,A,16
1816,1816,2025-12-27 10:00:00,A,17
1817,1817,2025-03-28 10:00:00,A,18
1818,1818,2025-02-07 10:00:00,A,19
1819,1819,2025-07-18 10:00:00,A,20
1820,1820,2025-04-05 10:00:00,C,21
1821,1821,2025-05-15 10:00:00,A,22
1822,1822,2025-05-11 10:00:00,A,23
1823,1823,2025-10-16 10:00:00,A,24
1824,1824,2025-02-15 10:00:00,A,25
1825,1825,2025-03-14 10:00:00,A,26
1826,1826,2025-06-29 10:00:00,A,27
1827,1827,2025-01-24 10:00:00,A,28
1828,1828,2025-01-05 10:00:00,A,29
1829,1829,2025-03-05 10:00:00,A,30
1830,1830,2025-11-18 10:00:00,A,31
1831,1831,2025-01-20 10:00:00,A,32
1832,1832,2025-11-27 10:00:00,A,33
1833,1833,2025-06-08 10:00:00,A,34
1834,1834,2025-03-01 10:00:00,A,35
1835,1835,2025-04-01 10:00:00,B,36
1836,1836,2025-08-28 10:00:00,A,37
1837,1837,2025-08-30 10:00:00,A,38
1838,1838,2025-05-18 10:00:00,A,39
1839,1839,2025-09-12 10:00:00,A,40
1840,1840,2025-05-07 10:00:00,C,41
1841,1841,2025-06-25 10:00:00,A,42
1842,1842,2025-10-29 10:00:00,A,43
1843,1843,2025-04-18 10:00:00,A,44
1844,1844,2025-02-11 10:00:00,A,45
1845,1845,2025-11-22 10:00:00,A,46
1846,1846,2025-06-01 10:00:00,A,47
1847,1847,2025-09-19 10:00:00,A,48
1848,1848,2025-06-24 10:00:00,A,49
1849,1849,2025-05-27 10:00:00,A,50
1850,1850,2025-11-20 10:00:00,A,1
1851,1851,2025-10-26 10:00:00,A,2
1852,1852,2025-12-26 10:00:00,A,3
1853,1853,2025-04-15 10:00:00,A,4
1854,1854,2025-01-28 10:00:00,A,5
1855,1855,2025-09-22 10:00:00,A,6
1856,1856,2025-07-08 10:00:00,A,7
1857,1857,2025-07-23 10:00:00,A,8
1858,1858,2025-08-11 10:00:00,A,9
1859,1859,2025-06-17 10:00:00,A,10
1860,1860,2025-11-11 10:00:00,A,11
1861,1861,2025-12-20 10:00:00,A,12
1862,1862,2025-10-05 10:00:00,A,13
1863,1863,2025-12-08 10:00:00,A,14
1864,1864,2025-03-23 10:00:00,A,15
1865,1865,2025-07-20 10:00:00,A,16
1866,1866,2025-01-07 10:00:00,A,17
1867,1867,2025-04-19 10:00:00,A,18
1868,1868,2025-01-25 10:00:00,B,19
1869,1869,2025-06-28 10:00:00,A,20
1870,1870,2025-09-15 10:00:00,A,21
1871,1871,2025-04-15 10:00:00,A,22
1872,1872,2025-05-07 10:00:00,A,23
1873,1873,2025-10-28 10:00:00,A,24
1874,1874,2025-07-12 10:00:00,A,25
1875,1875,2025-07-15 10:00:00,A,26
1876,1876,2025-04-24 10:00:00,A,27
1877,1877,2025-02-21 10:00:00,A,28
1878,1878,2025-11-29 10:00:00,A,29
1879,1879,2025-05-09 10:00:00,A,30
1880,1880,2025-11-03 10:00:00,A,31
1881,1881,2025-12-03 10:00:00,A,32
1882,1882,2025-04-02 10:00:00,A,33
1883,1883,2025-04-23 10:00:00,A,34
1884,1884,2025-08-31 10:00:00,A,35
1885,1885,2025-12-17 10:00:00,A,36
1886,1886,2025-07-04 10:00:00,A,37
1887,1887,2025-05-31 10:00:00,A,38
1888,1888,2025-01-30 10:00:00,A,39
1889,1889,2025-05-10 10:00:00,A,40
1890,1890,2025-07-21 10:00:00,A,41
1891,1891,2025-04-11 10:00:00,A,42
1892,1892,2025-04-24 10:00:00,A,43
1893,1893,2025-09-11 10:00:00,A,44
1894,1894,2025-07-04 10:00:00,A,45
1895,1895,2025-08-04 10:00:00,A,46
1896,1896,2025-06-28 10:00:00,C,47
1897,1897,2025-01-15 10:00:00,A,48
1898,1898,2025-11-17 10:00:00,A,49
1899,1899,2025-08-09 10:00:00,A,50
1900,1900,2025-03-16 10:00:00,A,1
1901,1901,2025-01-16 10:00:00,A,2
1902,1902,2025-06-26 10:00:00,A,3
1903,1903,2025-06-06 10:00:00,A,4
1904,1904,2025-08-01 10:00:00,A,5
1905,1905,2025-01-03 10:00:00,A,6
1906,1906,2025-06-29 10:00:00,A,7
1907,1907,2025-06-16 10:00:00,A,8
