incident_id,district,crime_type,latitude,longitude,date,hour,status
1709,Bellary,Chain Snatching,15.704493,77.074184,2025-12-10,5,Closed
1710,Bellary,Chain Snatching,15.306024,76.387912,2025-04-15,4,Closed
1711,Bellary,Burglary,15.343097,76.702463,2025-04-23,3,Closed
1712,Bellary,Burglary,15.345804,76.719704,2025-10-02,6,Under Investigation
1713,Bellary,Burglary,15.707947,77.073608,2025-07-23,13,Chargesheeted
1714,Bellary,Burglary,14.886148,76.281076,2025-04-04,18,Closed
1715,Bellary,Burglary,15.185086,76.28249,2025-05-18,0,Closed
1716,Bellary,Burglary,15.033468,77.102924,2025-08-27,6,Closed
1717,Bellary,Burglary,14.917418,76.36778,2025-12-23,13,Chargesheeted
1718,Bellary,Burglary,15.171137,76.325343,2025-04-16,2,Closed
1719,Bellary,Burglary,15.707459,77.078889,2025-12-03,18,Under Investigation
1720,Bellary,Burglary,15.301737,76.386986,2025-10-08,7,Closed
1721,Bellary,Burglary,15.709253,77.056043,2025-04-22,10,Under Investigation
1722,Bellary,Burglary,15.713757,77.071807,2025-11-12,10,Chargesheeted
1723,Bellary,Burglary,14.963457,76.045665,2025-10-09,3,Under Investigation
1724,Bellary,Burglary,15.342748,76.872604,2025-01-24,15,Under Investigation
1725,Bellary,Burglary,15.309504,76.384583,2025-09-30,16,Closed
1726,Bellary,Burglary,15.701345,77.073971,2025-10-17,21,Chargesheeted
1727,Bellary,Burglary,15.35986,76.723393,2025-01-17,7,Closed
1728,Bellary,Burglary,15.294122,76.392987,2025-10-04,20,Under Investigation
1729,Bellary,Burglary,15.343859,76.71207,2025-05-06,13,Chargesheeted
1730,Bellary,Burglary,15.692501,77.06291,2025-10-26,4,Chargesheeted
1731,Bellary,Burglary,15.180496,76.296642,2025-06-05,10,Under Investigation
1732,Bellary,Burglary,15.039425,76.656808,2025-03-07,22,Chargesheeted
1733,Bellary,Burglary,14.86689,76.29198,2025-04-06,11,Chargesheeted
1734,Bellary,Burglary,15.316802,76.375506,2025-12-29,0,Chargesheeted
1735,Bellary,Burglary,15.30494,76.359124,2025-08-05,14,Under Investigation
1736,Bellary,Burglary,15.350219,76.701307,2025-04-04,19,Closed
1737,Bellary,Burglary,15.306156,76.381432,2025-02-19,15,Closed
1738,Bellary,Burglary,15.702462,77.075527,2025-03-27,22,Closed
1739,Bellary,Burglary,15.185829,76.288806,2025-07-15,22,Chargesheeted
1740,Bellary,Burglary,15.698695,77.065943,2025-06-28,10,Closed
1741,Bellary,Burglary,14.86745,76.455938,2025-02-24,1,Chargesheeted
1742,Bellary,Burglary,15.703709,77.064919,2025-04-06,4,Chargesheeted
1743,Bellary,Burglary,15.341302,76.712762,2025-10-15,23,Chargesheeted
1744,Bellary,Burglary,14.893649,76.14117,2025-08-16,15,Under Investigation
1745,Bellary,Burglary,15.698325,77.07604,2025-11-18,14,Under Investigation
1746,Bellary,Assault,14.887597,76.255982,2025-03-15,13,Closed
1747,Bellary,Assault,15.703786,77.065116,2025-07-28,17,Closed
1748,Bellary,Assault,15.354737,76.704286,2025-07-24,2,Under Investigation
1749,Bellary,Assault,15.185756,76.290313,2025-12-13,23,Closed
1750,Bellary,Assault,15.319893,76.374811,2025-02-18,21,Under Investigation
1751,Bellary,Assault,14.874517,76.270553,2025-05-23,11,Under Investigation
1752,Bellary,Assault,15.351822,76.709853,2025-02-24,18,Closed
1753,Bellary,Assault,15.183029,76.296468,2025-04-01,6,Chargesheeted
1754,Bellary,Assault,15.464713,76.969382,2025-12-29,14,Closed
1755,Bellary,Assault,15.168997,76.340366,2025-11-26,6,Under Investigation
1756,Bellary,Assault,14.875461,76.277865,2025-11-09,8,Under Investigation
1757,Bellary,Assault,15.12929,76.86485,2025-10-25,1,Chargesheeted
1758,Bellary,Assault,15.706216,77.063577,2025-07-11,3,Closed
1759,Bellary,Assault,14.870889,76.270241,2025-07-08,21,Under Investigation
1760,Bellary,Assault,14.867952,76.280124,2025-12-18,16,Closed
1761,Bellary,Assault,15.337737,76.707341,2025-06-24,1,Chargesheeted
1762,Bellary,Assault,15.220835,76.586475,2025-11-16,20,Chargesheeted
1763,Bellary,Assault,15.720608,77.064477,2025-07-14,12,Chargesheeted
1764,Bellary,Assault,14.864532,76.287387,2025-09-08,21,Chargesheeted
1765,Bellary,Assault,14.882132,76.278924,2025-03-22,5,Chargesheeted
1766,Bellary,Assault,14.872098,76.273756,2025-07-23,3,Closed
1767,Bellary,Assault,14.928861,76.317645,2025-08-02,8,Chargesheeted
1768,Bellary,Assault,15.707907,77.065081,2025-06-20,17,Chargesheeted
1769,Bellary,Assault,15.307462,76.389988,2025-10-11,16,Under Investigation
1770,Bellary,Assault,14.945554,76.389023,2025-06-12,17,Under Investigation
1771,Bellary,Assault,14.872017,76.29815,2025-08-21,0,Chargesheeted
1772,Bellary,Assault,15.118815,76.101227,2025-10-14,21,Chargesheeted
1773,Bellary,Assault,15.154534,76.326729,2025-01-08,5,Chargesheeted
1774,Bellary,Assault,15.154723,76.253456,2025-10-11,16,Under Investigation
1775,Bellary,Assault,15.15322,76.340123,2025-10-18,19,Chargesheeted
1776,Bellary,Assault,15.313224,76.371362,2025-05-24,10,Under Investigation
1777,Bellary,Assault,14.868647,76.284557,2025-01-17,11,Closed
1778,Bellary,Assault,15.161567,76.33127,2025-10-27,18,Closed
1779,Bellary,Assault,14.885355,76.268188,2025-05-18,17,Under Investigation
1780,Bellary,Assault,15.701464,77.058106,2025-07-12,2,Closed
1781,Bellary,Assault,15.342048,76.713529,2025-11-30,12,Closed
1782,Bellary,Assault,15.345034,76.717192,2025-12-21,6,Under Investigation
1783,Bellary,Assault,15.339092,76.71029,2025-08-08,2,Under Investigation
1784,Bellary,Assault,15.301847,76.391918,2025-03-04,18,Chargesheeted
1785,Bellary,Assault,15.169123,76.310183,2025-11-01,23,Chargesheeted
1786,Bellary,Assault,14.909082,76.195055,2025-12-21,15,Under Investigation
1787,Bellary,Assault,15.165107,76.337313,2025-12-24,11,Chargesheeted
1788,Bellary,Assault,15.714407,77.074186,2025-07-21,2,Closed
1789,Bellary,Assault,15.180205,76.330705,2025-07-31,12,Under Investigation
1790,Bellary,Assault,14.988523,76.61535,2025-10-08,2,Under Investigation
1791,Bellary,Assault,15.178783,76.292718,2025-12-05,13,Under Investigation
1792,Bellary,Assault,15.077018,76.501125,2025-04-18,11,Under Investigation
1793,Bellary,Assault,14.868707,76.290929,2025-12-17,18,Chargesheeted
1794,Bellary,Assault,15.17178,76.333691,2025-09-23,7,Closed
1795,Bellary,Assault,15.170217,76.327974,2025-01-11,7,Closed
1796,Bidar,Theft,17.69579,77.329478,2025-07-14,16,Under Investigation
1797,Bidar,Theft,18.274035,77.178217,2025-03-13,18,Chargesheeted
1798,Bidar,Theft,18.086398,77.564452,2025-02-19,16,Under Investigation
1799,Bidar,Theft,17.693463,77.340776,2025-04-22,11,Under Investigation
1800,Bidar,Theft,17.90281,77.202151,2025-07-18,0,Under Investigation
1801,Bidar,Theft,17.89212,77.202142,2025-10-29,5,Closed
1802,Bidar,Theft,17.901727,77.002313,2025-01-22,9,Under Investigation
1803,Bidar,Theft,17.900156,77.195827,2025-06-08,1,Closed
1804,Bidar,Theft,18.236888,77.175593,2025-10-09,22,Under Investigation
1805,Bidar,Theft,17.696786,77.344398,2025-12-29,14,Under Investigation
1806,Bidar,Theft,17.888081,77.199458,2025-09-03,21,Closed
1807,Bidar,Theft,17.89672,77.00409,2025-12-23,2,Chargesheeted
1808,Bidar,Theft,18.233636,77.167691,2025-01-07,15,Under Investigation
1809,Bidar,Theft,17.986465,77.288311,2025-12-14,18,Chargesheeted
1810,Bidar,Theft,17.99985,77.291703,2025-07-11,5,Chargesheeted
1811,Bidar,Theft,17.903208,77.200206,2025-11-16,14,Closed
1812,Bidar,Theft,17.987088,77.282151,2025-08-13,9,Chargesheeted
1813,Bidar,Theft,18.268785,77.182073,2025-08-13,2,Closed
1814,Bidar,Theft,17.698826,76.956133,2025-09-23,18,Closed
1815,Bidar,Theft,17.694991,76.956068,2025-11-30,2,Closed
1816,Bidar,Theft,17.677098,77.330002,2025-12-27,4,Chargesheeted
1817,Bidar,Theft,17.690716,77.35492,2025-03-28,5,Under Investigation
1818,Bidar,Theft,17.982841,77.291163,2025-02-07,21,Closed
1819,Bidar,Theft,17.698886,77.334486,2025-07-18,22,Chargesheeted
1820,Bidar,Theft,17.897376,77.193594,2025-04-05,12,Chargesheeted
1821,Bidar,Theft,17.690357,77.3343,2025-05-15,18,Chargesheeted
1822,Bidar,Theft,17.985387,77.271043,2025-05-11,22,Closed
1823,Bidar,Theft,17.963072,77.574805,2025-10-16,13,Under Investigation
1824,Bidar,Theft,17.687052,77.340983,2025-02-15,4,Chargesheeted
1825,Bidar,Theft,18.372646,77.346109,2025-03-14,15,Under Investigation
1826,Bidar,Theft,18.113322,76.954401,2025-06-29,18,Chargesheeted
1827,Bidar,Theft,17.892333,77.000389,2025-01-24,4,Under Investigation
1828,Bidar,Theft,18.271377,77.192546,2025-01-05,22,Under Investigation
1829,Bidar,Theft,17.907546,76.993809,2025-03-05,7,Under Investigation
1830,Bidar,Theft,17.697171,77.340936,2025-11-18,20,Closed
1831,Bidar,Theft,17.693304,76.955676,2025-01-20,22,Chargesheeted
1832,Bidar,Theft,17.896374,77.188064,2025-11-27,5,Under Investigation
1833,Bidar,Theft,17.703395,77.332578,2025-06-08,21,Closed
1834,Bidar,Theft,17.686857,77.334263,2025-03-01,15,Closed
1835,Bidar,Theft,17.85937,77.419159,2025-04-01,6,Chargesheeted
1836,Bidar,Theft,17.696891,76.947594,2025-08-28,3,Chargesheeted
1837,Bidar,Theft,17.689692,76.962204,2025-08-30,21,Under Investigation
1838,Bidar,Theft,17.90614,76.97989,2025-05-18,7,Closed
1839,Bidar,Theft,18.269279,77.185242,2025-09-12,23,Closed
1840,Bidar,Theft,17.895296,77.004106,2025-05-07,7,Chargesheeted
1841,Bidar,Theft,17.896141,77.174143,2025-06-25,5,Under Investigation
1842,Bidar,Theft,17.899565,77.19575,2025-10-29,6,Closed
1843,Bidar,Theft,18.269521,77.179495,2025-04-18,14,Chargesheeted
1844,Bidar,Theft,17.990444,77.282596,2025-02-11,5,Chargesheeted
1845,Bidar,Theft,17.686959,76.950311,2025-11-22,0,Chargesheeted
1846,Bidar,Theft,17.981917,77.373796,2025-06-01,22,Chargesheeted
1847,Bidar,Theft,17.700758,77.339662,2025-09-19,2,Chargesheeted
1848,Bidar,Theft,17.68957,77.340092,2025-06-24,18,Chargesheeted
1849,Bidar,Theft,17.882992,77.192843,2025-05-27,18,Closed
1850,Bidar,Theft,17.901103,77.004011,2025-11-20,3,Under Investigation
1851,Bidar,Robbery,17.889091,76.975312,2025-10-26,5,Chargesheeted
1852,Bidar,Robbery,17.708977,77.346064,2025-12-26,1,Closed
1853,Bidar,Robbery,17.70426,76.950247,2025-04-15,13,Chargesheeted
1854,Bidar,Robbery,17.896045,77.003124,2025-01-28,11,Under Investigation
1855,Bidar,Robbery,17.69963,76.960029,2025-09-22,17,Under Investigation
1856,Bidar,Robbery,18.272391,77.177922,2025-07-08,6,Chargesheeted
1857,Bidar,Robbery,17.974468,77.285084,2025-07-23,8,Under Investigation
1858,Bidar,Robbery,18.000439,77.366158,2025-08-11,8,Under Investigation
1859,Bidar,Robbery,17.894536,77.001146,2025-06-17,23,Under Investigation
1860,Bidar,Chain Snatching,17.895921,76.998185,2025-11-11,18,Closed
1861,Bidar,Chain Snatching,17.887524,76.988963,2025-12-20,7,Closed
1862,Bidar,Chain Snatching,18.147984,76.927629,2025-10-05,7,Under Investigation
1863,Bidar,Chain Snatching,18.000865,77.283128,2025-12-08,19,Closed
1864,Bidar,Burglary,17.695514,76.945034,2025-03-23,22,Under Investigation
1865,Bidar,Burglary,18.262182,77.522037,2025-07-20,15,Under Investigation
1866,Bidar,Burglary,17.687971,77.352618,2025-01-07,7,Under Investigation
1867,Bidar,Burglary,18.272997,77.189282,2025-04-19,16,Under Investigation
1868,Bidar,Burglary,17.993508,77.303484,2025-01-25,3,Chargesheeted
1869,Bidar,Burglary,18.270125,77.175568,2025-06-28,12,Closed
1870,Bidar,Burglary,17.880748,76.988017,2025-09-15,21,Under Investigation
1871,Bidar,Burglary,18.264869,77.185714,2025-04-15,10,Chargesheeted
1872,Bidar,Burglary,17.904113,77.201116,2025-05-07,3,Under Investigation
1873,Bidar,Burglary,17.886875,76.993873,2025-10-28,22,Closed
1874,Bidar,Burglary,17.976587,77.287477,2025-07-12,14,Closed
1875,Bidar,Burglary,17.701687,77.350354,2025-07-15,21,Chargesheeted
1876,Bidar,Burglary,17.900654,77.004799,2025-04-24,10,Under Investigation
1877,Bidar,Burglary,17.900497,77.004617,2025-02-21,13,Closed
1878,Bidar,Burglary,17.977051,77.286605,2025-11-29,22,Closed
1879,Bidar,Burglary,17.703227,76.951599,2025-05-09,17,Chargesheeted
1880,Bidar,Burglary,18.265019,77.194055,2025-11-03,14,Closed
1881,Bidar,Burglary,18.123144,77.339679,2025-12-03,16,Under Investigation
1882,Bidar,Assault,17.888394,77.205653,2025-04-02,23,Closed
1883,Bidar,Assault,17.689321,77.328646,2025-04-23,16,Chargesheeted
1884,Bidar,Assault,17.90544,76.9958,2025-08-31,13,Under Investigation
1885,Bidar,Assault,17.668027,76.869168,2025-12-17,21,Chargesheeted
1886,Bidar,Assault,17.715199,77.330471,2025-07-04,0,Under Investigation
1887,Bidar,Assault,18.234727,77.33779,2025-05-31,9,Closed
1888,Bidar,Assault,17.699931,76.969068,2025-01-30,22,Chargesheeted
1889,Bidar,Assault,17.690924,77.332394,2025-05-10,2,Closed
1890,Bidar,Assault,17.687176,76.961619,2025-07-21,6,Under Investigation
1891,Bidar,Assault,17.744068,77.065723,2025-04-11,8,Under Investigation
1892,Bidar,Assault,17.894173,77.20197,2025-04-24,17,Closed
1893,Bidar,Assault,18.13804,77.39286,2025-09-11,20,Under Investigation
1894,Bidar,Assault,17.89885,77.001226,2025-07-04,8,Closed
1895,Bidar,Assault,17.792996,77.059168,2025-08-04,5,Closed
1896,Bidar,Assault,17.68285,77.336438,2025-06-28,15,Chargesheeted
1897,Bidar,Assault,18.278405,77.176531,2025-01-15,22,Chargesheeted
1898,Bidar,Assault,17.892224,77.195332,2025-11-17,6,Chargesheeted
1899,Bidar,Assault,17.696923,77.340684,2025-08-09,8,Under Investigation
1900,Bidar,Assault,17.990402,77.283663,2025-03-16,3,Closed
1901,Bidar,Assault,17.901431,76.990274,2025-01-16,11,Closed
1902,Bidar,Assault,17.694491,77.348237,2025-06-26,9,Chargesheeted
1903,Bidar,Assault,17.895941,77.192531,2025-06-06,21,Under Investigation
1904,Bidar,Assault,17.70318,76.958786,2025-08-01,11,Closed
1905,Bidar,Assault,17.897567,77.208928,2025-01-03,20,Closed
1906,Bidar,Assault,18.276384,77.184375,2025-06-29,23,Under Investigation
1907,Bidar,Assault,17.995824,77.290611,2025-06-16,9,Closed
1908,Bidar,Assault,17.690372,76.976357,2025-05-19,15,Under Investigation
1909,Bidar,Assault,17.678141,76.966355,2025-04-05,20,Under Investigation
1910,Bijapur,Theft,16.76857,75.690253,2025-02-13,12,Chargesheeted
1911,Bijapur,Theft,17.16142,75.847651,2025-08-01,23,Chargesheeted
1912,Bijapur,Theft,16.90261,75.595687,2025-03-18,15,Chargesheeted
1913,Bijapur,Theft,16.977308,76.184629,2025-08-18,12,Closed
1914,Bijapur,Theft,17.164019,75.863257,2025-02-08,3,Chargesheeted
1915,Bijapur,Theft,17.144168,76.042079,2025-05-23,11,Closed
1916,Bijapur,Theft,17.134894,76.030128,2025-09-29,9,Chargesheeted
1917,Bijapur,Theft,17.16491,75.862897,2025-05-23,16,Closed
1918,Bijapur,Theft,16.899218,75.594278,2025-06-13,2,Chargesheeted
1919,Bijapur,Theft,17.124111,76.021402,2025-10-20,19,Closed
1920,Bijapur,Theft,17.127727,76.035726,2025-08-08,9,Chargesheeted
1921,Bijapur,Theft,16.780141,75.690453,2025-10-01,9,Closed
1922,Bijapur,Theft,17.16479,75.871922,2025-07-04,5,Closed
1923,Bijapur,Theft,17.136254,76.041671,2025-10-03,8,Chargesheeted
1924,Bijapur,Theft,16.722646,76.246755,2025-03-05,20,Under Investigation
1925,Bijapur,Theft,16.771346,75.685262,2025-05-18,20,Under Investigation
1926,Bijapur,Theft,16.553816,76.391183,2025-10-08,19,Closed
1927,Bijapur,Theft,17.166832,75.865902,2025-07-15,1,Under Investigation
1928,Bijapur,Theft,17.157188,75.856475,2025-08-13,3,Under Investigation
1929,Bijapur,Theft,16.910174,75.594255,2025-03-11,17,Chargesheeted
1930,Bijapur,Theft,16.774557,75.693206,2025-06-27,2,Closed
1931,Bijapur,Theft,17.172333,75.847527,2025-08-19,12,Under Investigation
1932,Bijapur,Theft,17.155902,75.870434,2025-08-13,14,Under Investigation
1933,Bijapur,Theft,16.893578,75.58108,2025-03-02,5,Closed
1934,Bijapur,Theft,16.759191,75.672858,2025-09-22,7,Under Investigation
1935,Bijapur,Theft,17.171055,75.854698,2025-06-21,23,Closed
1936,Bijapur,Theft,16.779857,75.698628,2025-06-06,10,Under Investigation
1937,Bijapur,Theft,17.152794,76.031767,2025-06-05,19,Closed
1938,Bijapur,Theft,16.913405,75.587771,2025-10-29,12,Chargesheeted
1939,Bijapur,Theft,17.177262,75.860325,2025-07-12,0,Closed
1940,Bijapur,Theft,16.771546,75.685539,2025-02-23,9,Closed
1941,Bijapur,Theft,16.822012,76.247915,2025-08-27,11,Under Investigation
1942,Bijapur,Theft,17.144943,76.042425,2025-08-24,12,Under Investigation
1943,Bijapur,Theft,17.147259,76.036968,2025-04-19,4,Under Investigation
1944,Bijapur,Theft,16.909132,75.593071,2025-01-29,16,Closed
1945,Bijapur,Theft,16.811157,76.138294,2025-01-22,0,Under Investigation
1946,Bijapur,Theft,16.998671,76.144566,2025-08-06,23,Chargesheeted
1947,Bijapur,Theft,16.758429,75.698888,2025-03-18,11,Chargesheeted
1948,Bijapur,Theft,17.186509,75.860059,2025-08-21,18,Under Investigation
1949,Bijapur,Theft,17.181548,75.881968,2025-12-06,1,Chargesheeted
1950,Bijapur,Theft,17.143206,76.047439,2025-05-17,15,Chargesheeted
1951,Bijapur,Theft,17.176607,75.866712,2025-04-22,11,Chargesheeted
1952,Bijapur,Theft,16.800235,75.392998,2025-09-30,7,Closed
1953,Bijapur,Theft,17.110539,75.70407,2025-01-10,21,Chargesheeted
1954,Bijapur,Theft,17.103488,75.757515,2025-06-24,13,Chargesheeted
1955,Bijapur,Theft,16.972203,76.002935,2025-12-12,4,Closed
1956,Bijapur,Theft,16.548272,75.491724,2025-11-14,6,Closed
1957,Bijapur,Theft,16.890324,75.586648,2025-08-30,5,Under Investigation
1958,Bijapur,Theft,17.140082,76.035746,2025-09-14,1,Closed
1959,Bijapur,Theft,16.898897,75.602705,2025-03-22,3,Chargesheeted
1960,Bijapur,Theft,16.892791,75.600006,2025-06-27,8,Under Investigation
1961,Bijapur,Theft,16.883134,76.275617,2025-08-09,6,Closed
1962,Bijapur,Theft,16.89969,75.593233,2025-01-25,20,Chargesheeted
1963,Bijapur,Theft,17.121249,76.025702,2025-04-23,18,Closed
1964,Bijapur,Theft,17.168014,75.871235,2025-04-12,10,Chargesheeted
1965,Bijapur,Theft,17.135901,76.024997,2025-12-09,21,Under Investigation
1966,Bijapur,Theft,17.169297,75.865387,2025-12-04,7,Under Investigation
1967,Bijapur,Theft,16.77012,75.679011,2025-09-22,20,Closed
1968,Bijapur,Theft,16.890444,75.591145,2025-08-05,5,Closed
1969,Bijapur,Theft,16.905428,75.605651,2025-04-28,18,Chargesheeted
1970,Bijapur,Theft,17.161594,75.858215,2025-03-30,14,Closed
1971,Bijapur,Theft,17.174841,75.86647,2025-05-17,9,Under Investigation
1972,Bijapur,Theft,17.135308,76.028331,2025-10-09,6,Closed
1973,Bijapur,Theft,16.901942,75.584989,2025-12-05,16,Under Investigation
1974,Bijapur,Theft,17.144247,76.028471,2025-05-11,4,Chargesheeted
1975,Bijapur,Theft,17.140396,76.029027,2025-12-30,10,Closed
1976,Bijapur,Theft,16.906616,75.600484,2025-04-24,9,Chargesheeted
1977,Bijapur,Theft,16.990302,76.121547,2025-10-25,12,Chargesheeted
1978,Bijapur,Theft,17.147178,76.004696,2025-02-18,7,Chargesheeted
1979,Bijapur,Theft,17.262403,76.0625,2025-06-09,8,Closed
1980,Bijapur,Robbery,16.902013,75.580943,2025-09-02,8,Chargesheeted
1981,Bijapur,Robbery,17.15015,76.0294,2025-06-17,0,Closed
1982,Bijapur,Robbery,17.190853,75.866755,2025-11-12,20,Chargesheeted
1983,Bijapur,Robbery,17.134795,76.050984,2025-08-18,6,Under Investigation
1984,Bijapur,Robbery,17.130095,76.041403,2025-01-08,2,Closed
1985,Bijapur,Robbery,16.902049,75.595565,2025-09-29,9,Closed
1986,Bijapur,Robbery,17.138288,76.029681,2025-08-15,15,Under Investigation
1987,Bijapur,Robbery,17.202064,75.670966,2025-06-28,23,Chargesheeted
1988,Bijapur,Robbery,16.88199,75.598701,2025-04-16,17,Chargesheeted
1989,Bijapur,Robbery,17.168853,75.858389,2025-06-13,10,Under Investigation
1990,Bijapur,Robbery,16.762789,75.686566,2025-07-12,5,Under Investigation
1991,Bijapur,Robbery,16.903053,75.569849,2025-12-01,22,Closed
1992,Bijapur,Chain Snatching,17.161303,75.859795,2025-07-09,16,Closed
1993,Bijapur,Chain Snatching,17.173784,75.865457,2025-05-20,14,Under Investigation
1994,Bijapur,Chain Snatching,17.178815,75.849231,2025-03-21,1,Under Investigation
1995,Bijapur,Chain Snatching,16.76478,75.721976,2025-10-30,9,Closed
1996,Bijapur,Chain Snatching,16.777293,75.687736,2025-04-08,6,Closed
1997,Bijapur,Chain Snatching,17.148295,75.85999,2025-07-27,9,Chargesheeted
1998,Bijapur,Burglary,17.143417,76.040168,2025-04-03,11,Under Investigation
1999,Bijapur,Burglary,16.783775,75.684843,2025-03-08,18,Closed
2000,Bijapur,Burglary,16.908575,75.581735,2025-04-19,20,Under Investigation
2001,Bijapur,Burglary,16.777059,75.693303,2025-11-09,14,Under Investigation
2002,Bijapur,Burglary,16.503105,76.122777,2025-02-02,22,Chargesheeted
2003,Bijapur,Burglary,17.168766,75.867251,2025-02-02,0,Chargesheeted
2004,Bijapur,Burglary,16.890682,75.585441,2025-08-14,19,Chargesheeted
2005,Bijapur,Burglary,16.773735,75.685256,2025-10-25,11,Under Investigation
2006,Bijapur,Burglary,17.147869,76.033176,2025-10-07,17,Under Investigation
2007,Bijapur,Burglary,16.763768,75.677419,2025-11-30,9,Under Investigation
2008,Bijapur,Burglary,16.89891,75.592524,2025-01-15,11,Closed
2009,Bijapur,Burglary,17.123943,76.034597,2025-03-22,22,Chargesheeted
2010,Bijapur,Burglary,17.129864,76.019932,2025-04-30,23,Closed
2011,Bijapur,Burglary,17.133341,76.026994,2025-08-26,16,Chargesheeted
2012,Bijapur,Burglary,17.161456,75.87506,2025-08-03,23,Under Investigation
2013,Bijapur,Burglary,17.276302,75.634154,2025-01-10,7,Chargesheeted
2014,Bijapur,Burglary,17.167462,75.855021,2025-04-23,23,Closed
2015,Bijapur,Burglary,16.603556,75.751827,2025-03-02,17,Under Investigation
2016,Bijapur,Burglary,17.131276,76.035325,2025-12-29,8,Under Investigation
2017,Bijapur,Burglary,16.899992,75.589084,2025-04-01,2,Chargesheeted
2018,Bijapur,Burglary,17.145745,76.027272,2025-09-10,5,Under Investigation
2019,Bijapur,Burglary,16.898091,75.587879,2025-09-13,18,Chargesheeted
2020,Bijapur,Burglary,16.898644,75.587548,2025-11-01,4,Closed
2021,Bijapur,Burglary,17.15909,75.870461,2025-07-29,21,Closed
2022,Bijapur,Burglary,16.901644,75.595531,2025-10-26,3,Closed
2023,Bijapur,Assault,16.299684,76.003443,2025-10-15,21,Closed
2024,Bijapur,Assault,17.173102,75.848262,2025-04-17,16,Closed
2025,Bijapur,Assault,17.001512,76.191602,2025-04-05,20,Under Investigation
2026,Bijapur,Assault,16.457518,76.43055,2025-03-10,13,Closed
2027,Bijapur,Assault,17.140477,76.033757,2025-01-26,18,Closed
2028,Bijapur,Assault,17.176032,75.844126,2025-06-16,1,Under Investigation
2029,Bijapur,Assault,17.181354,75.870495,2025-09-14,11,Under Investigation
2030,Bijapur,Assault,16.368666,76.144527,2025-03-09,3,Closed
2031,Bijapur,Assault,16.976836,75.980377,2025-05-26,5,Closed
2032,Bijapur,Assault,16.976421,76.04401,2025-01-03,8,Chargesheeted
2033,Bijapur,Assault,16.77967,75.677864,2025-01-23,0,Under Investigation
2034,Bijapur,Assault,16.318837,76.19358,2025-02-09,5,Under Investigation
2035,Bijapur,Assault,17.096814,76.329452,2025-05-18,23,Under Investigation
2036,Bijapur,Assault,17.139481,76.03463,2025-09-16,12,Under Investigation
2037,Bijapur,Assault,16.91398,75.60551,2025-10-03,1,Under Investigation
2038,Bijapur,Assault,17.187361,75.860615,2025-12-20,14,Chargesheeted
2039,Bijapur,Assault,17.124083,76.034033,2025-12-02,4,Under Investigation
2040,Bijapur,Assault,16.765714,75.667469,2025-01-13,12,Chargesheeted
2041,Bijapur,Assault,17.132585,76.02523,2025-12-15,0,Closed
2042,Bijapur,Assault,16.889186,75.799952,2025-12-10,21,Chargesheeted
2043,Bijapur,Assault,16.888637,75.583834,2025-12-24,14,Under Investigation
2044,Bijapur,Assault,16.897554,75.58347,2025-01-29,5,Chargesheeted
2045,Bijapur,Assault,17.156558,75.856222,2025-11-23,0,Closed
2046,Bijapur,Assault,17.14115,76.029537,2025-04-05,23,Chargesheeted
2047,Bijapur,Assault,16.899475,75.591341,2025-01-25,1,Closed
2048,Bijapur,Assault,16.908593,75.590807,2025-01-06,13,Under Investigation
2049,Bijapur,Assault,17.17223,75.855016,2025-09-03,21,Chargesheeted
2050,Bijapur,Assault,17.138246,76.026576,2025-02-02,2,Under Investigation
2051,Bijapur,Assault,17.143731,76.027018,2025-11-16,17,Chargesheeted
2052,Bijapur,Assault,16.898911,75.572282,2025-04-07,20,Under Investigation
2053,Bijapur,Assault,16.895493,75.592737,2025-02-05,16,Closed
2054,Bijapur,Assault,17.141016,76.035343,2025-12-28,13,Closed
2055,Bijapur,Assault,16.896464,75.602445,2025-08-06,15,Under Investigation
2056,Bijapur,Assault,16.843936,75.664334,2025-07-15,19,Closed
2057,Bijapur,Assault,16.783284,75.691831,2025-08-14,7,Under Investigation
2058,Chamrajnagar,Theft,12.056849,77.431118,2025-05-09,17,Chargesheeted
2059,Chamrajnagar,Theft,12.043404,77.678689,2025-06-02,20,Under Investigation
2060,Chamrajnagar,Theft,12.030495,77.66891,2025-08-07,10,Under Investigation
2061,Chamrajnagar,Theft,12.025562,77.67837,2025-05-26,9,Under Investigation
2062,Chamrajnagar,Theft,11.844289,76.579288,2025-10-08,1,Closed
2063,Chamrajnagar,Theft,11.866875,76.57101,2025-12-14,1,Under Investigation
2064,Chamrajnagar,Theft,11.854483,76.572006,2025-06-14,13,Closed
2065,Chamrajnagar,Theft,11.85597,76.56724,2025-04-20,5,Chargesheeted
2066,Chamrajnagar,Theft,11.876344,76.561482,2025-02-19,4,Closed
2067,Chamrajnagar,Theft,12.03421,77.663895,2025-09-11,23,Chargesheeted
2068,Chamrajnagar,Theft,11.873125,76.566986,2025-10-14,5,Under Investigation
2069,Chamrajnagar,Theft,12.056498,77.418872,2025-01-13,19,Under Investigation
2070,Chamrajnagar,Theft,12.056509,77.41479,2025-01-04,12,Chargesheeted
2071,Chamrajnagar,Theft,12.027191,77.674989,2025-09-09,4,Closed
2072,Chamrajnagar,Theft,12.031971,77.672437,2025-01-22,21,Under Investigation
