CSID,CaseMasterID,csdate,cstype,PolicePersonID
1301,1301,2025-04-10 11:30:00,A,8
1302,1302,2025-08-15 11:30:00,A,7
1303,1303,2025-03-24 11:30:00,C,8
1304,1304,2025-03-23 11:30:00,A,7
1305,1305,2025-10-21 11:30:00,B,8
1306,1306,2025-09-29 11:30:00,C,7
1307,1307,2025-10-26 11:30:00,C,8
1308,1308,2025-02-21 11:30:00,C,7
1309,1309,2025-02-20 11:30:00,A,8
1310,1310,2025-12-22 11:30:00,C,7
1311,1311,2025-05-04 11:30:00,A,8
1312,1312,2025-10-15 11:30:00,A,7
1313,1313,2026-01-05 11:30:00,C,8
1314,1314,2025-06-20 11:30:00,A,7
1315,1315,2025-03-29 11:30:00,A,8
1316,1316,2025-12-01 11:30:00,C,7
1317,1317,2025-12-09 11:30:00,A,8
1318,1318,2025-09-06 11:30:00,A,7
1319,1319,2026-01-21 11:30:00,A,8
1320,1320,2025-12-10 11:30:00,B,7
1321,1321,2025-09-05 11:30:00,A,8
1322,1322,2025-06-10 11:30:00,C,7
1323,1323,2025-08-25 11:30:00,A,8
1324,1324,2026-01-24 11:30:00,A,7
1325,1325,2025-12-06 11:30:00,C,8
1326,1326,2025-04-17 11:30:00,C,7
1327,1327,2026-01-24 11:30:00,C,8
1328,1328,2025-06-05 11:30:00,C,7
1329,1329,2025-08-29 11:30:00,B,8
1330,1330,2026-01-10 11:30:00,A,7
1331,1331,2025-10-10 11:30:00,A,8
1332,1332,2025-03-28 11:30:00,A,7
1333,1333,2025-12-05 11:30:00,A,8
1334,1334,2025-11-08 11:30:00,A,7
1335,1335,2026-01-09 11:30:00,A,8
1336,1336,2025-04-28 11:30:00,C,7
1337,1337,2025-12-02 11:30:00,C,8
1338,1338,2025-08-20 11:30:00,C,7
1339,1339,2025-12-17 11:30:00,C,8
1340,1340,2025-08-19 11:30:00,A,7
1341,1341,2026-03-06 11:30:00,B,8
1342,1342,2025-07-05 11:30:00,A,7
1343,1343,2025-09-23 11:30:00,C,8
1344,1344,2025-06-12 11:30:00,A,7
1345,1345,2025-08-04 11:30:00,C,8
1346,1346,2025-06-15 11:30:00,A,7
1347,1347,2025-05-25 11:30:00,B,8
1348,1348,2025-11-16 11:30:00,C,7
1349,1349,2025-08-10 11:30:00,C,8
1350,1350,2025-05-09 11:30:00,B,7
1351,1351,2025-11-02 11:30:00,A,8
1352,1352,2025-02-28 11:30:00,A,7
1353,1353,2025-12-24 11:30:00,A,8
1354,1354,2025-10-29 11:30:00,A,7
1355,1355,2025-09-29 11:30:00,B,8
1356,1356,2025-06-27 11:30:00,C,7
1357,1357,2025-05-29 11:30:00,C,8
1358,1358,2025-02-08 11:30:00,C,7
1359,1359,2025-09-28 11:30:00,B,8
1360,1360,2025-08-11 11:30:00,A,7
1361,1361,2025-12-09 11:30:00,A,8
1362,1362,2025-11-28 11:30:00,A,7
1363,1363,2025-07-12 11:30:00,A,8
1364,1364,2026-01-26 11:30:00,A,7
1365,1365,2025-03-27 11:30:00,B,8
1366,1366,2025-10-19 11:30:00,C,7
1367,1367,2025-06-18 11:30:00,C,8
1368,1368,2025-03-19 11:30:00,B,7
1369,1369,2025-12-17 11:30:00,A,8
1370,1370,2025-10-09 11:30:00,C,7
1371,1371,2025-06-11 11:30:00,A,8
1372,1372,2025-04-16 11:30:00,A,7
1373,1373,2025-09-15 11:30:00,A,8
1374,1374,2025-07-21 11:30:00,B,7
1375,1375,2025-10-01 11:30:00,B,8
1376,1376,2025-09-21 11:30:00,C,7
1377,1377,2026-02-10 11:30:00,A,8
1378,1378,2025-05-27 11:30:00,C,7
1379,1379,2025-06-01 11:30:00,C,8
1380,1380,2025-10-16 11:30:00,A,7
1381,1381,2025-09-13 11:30:00,A,8
1382,1382,2025-04-19 11:30:00,A,7
1383,1383,2025-05-20 11:30:00,A,8
1384,1384,2025-12-03 11:30:00,A,7
1385,1385,2025-08-02 11:30:00,A,8
1386,1386,2025-09-23 11:30:00,C,7
1387,1387,2025-11-29 11:30:00,C,8
1388,1388,2025-10-18 11:30:00,C,7
1389,1389,2025-03-31 11:30:00,B,8
1390,1390,2025-06-28 11:30:00,A,7
1391,1391,2026-02-26 11:30:00,C,8
1392,1392,2026-01-19 11:30:00,B,7
1393,1393,2025-09-10 11:30:00,A,8
1394,1394,2025-09-04 11:30:00,A,7
1395,1395,2025-08-11 11:30:00,B,8
1396,1396,2025-08-09 11:30:00,A,7
1397,1397,2026-02-15 11:30:00,C,8
1398,1398,2025-09-25 11:30:00,C,7
1399,1399,2025-09-23 11:30:00,A,8
1400,1400,2025-08-03 11:30:00,A,7
1401,1401,2026-01-20 11:30:00,B,8
1402,1402,2025-04-05 11:30:00,C,7
1403,1403,2025-03-05 11:30:00,A,8
1404,1404,2025-10-29 11:30:00,A,7
1405,1405,2025-05-20 11:30:00,A,8
1406,1406,2025-04-08 11:30:00,A,7
1407,1407,2025-11-03 11:30:00,C,8
1408,1408,2025-05-08 11:30:00,A,7
1409,1409,2025-03-15 11:30:00,C,8
1410,1410,2025-06-16 11:30:00,B,7
1411,1411,2025-11-08 11:30:00,A,8
1412,1412,2025-06-16 11:30:00,C,7
1413,1413,2025-07-07 11:30:00,A,8
1414,1414,2025-12-01 11:30:00,C,7
1415,1415,2025-12-12 11:30:00,A,8
1416,1416,2025-12-26 11:30:00,C,7
1417,1417,2025-06-19 11:30:00,A,8
1418,1418,2025-07-28 11:30:00,C,7
1419,1419,2025-07-06 11:30:00,A,8
1420,1420,2025-08-19 11:30:00,A,7
1421,1421,2025-06-27 11:30:00,C,8
1422,1422,2025-09-19 11:30:00,B,7
1423,1423,2025-12-06 11:30:00,A,8
1424,1424,2025-05-08 11:30:00,A,7
1425,1425,2025-11-25 11:30:00,B,8
1426,1426,2025-04-13 11:30:00,C,7
1427,1427,2025-05-19 11:30:00,C,8
1428,1428,2025-12-08 11:30:00,B,7
1429,1429,2025-11-21 11:30:00,A,8
1430,1430,2025-11-12 11:30:00,A,7
1431,1431,2025-05-18 11:30:00,A,8
1432,1432,2026-01-18 11:30:00,C,7
1433,1433,2025-10-10 11:30:00,C,8
1434,1434,2025-12-11 11:30:00,A,7
1435,1435,2025-04-11 11:30:00,B,8
1436,1436,2025-11-27 11:30:00,C,7
1437,1437,2025-09-05 11:30:00,C,8
1438,1438,2025-08-10 11:30:00,A,7
1439,1439,2026-01-13 11:30:00,C,8
1440,1440,2025-10-20 11:30:00,B,7
1441,1441,2025-05-16 11:30:00,C,8
1442,1442,2025-06-14 11:30:00,C,7
1443,1443,2025-06-01 11:30:00,A,8
1444,1444,2025-04-08 11:30:00,A,7
1445,1445,2025-05-12 11:30:00,B,8
1446,1446,2025-03-03 11:30:00,B,7
1447,1447,2025-03-14 11:30:00,A,8
1448,1448,2025-12-09 11:30:00,C,7
1449,1449,2025-12-15 11:30:00,B,8
1450,1450,2025-07-28 11:30:00,A,7
1451,1451,2025-07-21 11:30:00,C,8
1452,1452,2025-05-14 11:30:00,B,7
1453,1453,2025-07-29 11:30:00,A,8
1454,1454,2025-05-29 11:30:00,A,7
1455,1455,2025-10-11 11:30:00,B,8
1456,1456,2025-05-27 11:30:00,C,7
1457,1457,2025-07-25 11:30:00,A,8
1458,1458,2025-09-25 11:30:00,C,7
1459,1459,2025-06-18 11:30:00,C,8
1460,1460,2025-04-19 11:30:00,A,7
1461,1461,2025-08-10 11:30:00,A,8
1462,1462,2026-01-08 11:30:00,A,7
1463,1463,2025-04-10 11:30:00,A,8
1464,1464,2025-10-10 11:30:00,A,7
1465,1465,2025-04-07 11:30:00,B,8
1466,1466,2025-08-20 11:30:00,A,7
1467,1467,2025-11-09 11:30:00,B,8
1468,1468,2025-05-22 11:30:00,C,7
1469,1469,2025-08-04 11:30:00,C,8
1470,1470,2025-08-03 11:30:00,A,7
1471,1471,2025-09-10 11:30:00,A,8
1472,1472,2025-09-27 11:30:00,A,7
1473,1473,2025-02-10 11:30:00,A,8
1474,1474,2025-11-09 11:30:00,C,7
1475,1475,2025-06-19 11:30:00,A,8
1476,1476,2025-02-09 11:30:00,B,7
1477,1477,2025-10-05 11:30:00,C,8
1478,1478,2025-01-30 11:30:00,C,7
1479,1479,2025-05-05 11:30:00,C,8
1480,1480,2025-08-02 11:30:00,A,7
1481,1481,2025-10-20 11:30:00,A,8
1482,1482,2025-07-24 11:30:00,A,7
1483,1483,2025-08-24 11:30:00,A,8
1484,1484,2025-03-01 11:30:00,A,7
1485,1485,2025-12-17 11:30:00,B,8
1486,1486,2025-11-18 11:30:00,C,7
1487,1487,2025-03-03 11:30:00,A,8
1488,1488,2025-08-04 11:30:00,B,7
1489,1489,2025-12-13 11:30:00,C,8
1490,1490,2025-12-16 11:30:00,C,7
1491,1491,2026-01-11 11:30:00,A,8
1492,1492,2025-09-06 11:30:00,C,7
1493,1493,2025-10-02 11:30:00,A,8
1494,1494,2025-10-20 11:30:00,B,7
1495,1495,2026-02-04 11:30:00,C,8
1496,1496,2025-12-05 11:30:00,C,7
1497,1497,2025-06-01 11:30:00,B,8
1498,1498,2026-02-03 11:30:00,A,7
1499,1499,2025-09-26 11:30:00,A,8
1500,1500,2026-01-03 11:30:00,A,7
1501,1501,2025-09-13 11:30:00,C,8
1502,1502,2025-03-12 11:30:00,A,7
1503,1503,2025-07-06 11:30:00,A,8
1504,1504,2025-11-15 11:30:00,C,7
1505,1505,2025-12-25 11:30:00,B,8
1506,1506,2025-08-21 11:30:00,C,7
1507,1507,2025-04-09 11:30:00,A,8
1508,1508,2025-03-30 11:30:00,C,7
1509,1509,2025-12-07 11:30:00,B,8
1510,1510,2025-04-20 11:30:00,A,7
1511,1511,2026-03-01 11:30:00,C,8
1512,1512,2026-03-03 11:30:00,A,7
1513,1513,2025-07-14 11:30:00,A,8
1514,1514,2026-02-03 11:30:00,C,7
1515,1515,2025-03-12 11:30:00,B,8
1516,1516,2026-01-12 11:30:00,C,7
1517,1517,2025-10-12 11:30:00,C,8
1518,1518,2025-03-16 11:30:00,A,7
1519,1519,2025-07-28 11:30:00,A,8
1520,1520,2026-02-19 11:30:00,A,7
1521,1521,2025-04-02 11:30:00,A,8
1522,1522,2025-07-16 11:30:00,C,7
1523,1523,2025-09-25 11:30:00,A,8
1524,1524,2025-12-21 11:30:00,A,7
1525,1525,2025-02-04 11:30:00,A,8
1526,1526,2025-05-31 11:30:00,C,7
1527,1527,2025-10-27 11:30:00,C,8
1528,1528,2025-01-21 11:30:00,A,7
1529,1529,2025-12-22 11:30:00,C,8
1530,1530,2025-11-11 11:30:00,B,7
1531,1531,2025-11-25 11:30:00,A,8
1532,1532,2025-09-01 11:30:00,A,7
1533,1533,2025-02-26 11:30:00,A,8
1534,1534,2025-09-18 11:30:00,C,7
1535,1535,2025-05-23 11:30:00,B,8
1536,1536,2025-08-12 11:30:00,B,7
1537,1537,2025-04-25 11:30:00,C,8
1538,1538,2025-12-17 11:30:00,C,7
1539,1539,2025-05-04 11:30:00,B,8
1540,1540,2025-09-26 11:30:00,C,7
1541,1541,2025-09-16 11:30:00,A,8
1542,1542,2025-08-18 11:30:00,A,7
1543,1543,2025-04-08 11:30:00,C,8
1544,1544,2025-09-15 11:30:00,A,7
1545,1545,2025-07-08 11:30:00,B,8
1546,1546,2025-10-25 11:30:00,C,7
1547,1547,2025-11-19 11:30:00,C,8
1548,1548,2025-10-22 11:30:00,A,7
1549,1549,2025-12-18 11:30:00,A,8
1550,1550,2026-01-04 11:30:00,A,7
1551,1551,2025-10-05 11:30:00,A,8
1552,1552,2025-12-01 11:30:00,C,7
1553,1553,2025-07-27 11:30:00,A,8
1554,1554,2026-01-24 11:30:00,B,7
1555,1555,2025-05-20 11:30:00,A,8
1556,1556,2025-04-08 11:30:00,A,7
1557,1557,2025-09-22 11:30:00,A,8
1558,1558,2025-10-27 11:30:00,C,7
1559,1559,2025-04-26 11:30:00,C,8
1560,1560,2026-02-05 11:30:00,B,7
1561,1561,2025-10-06 11:30:00,A,8
1562,1562,2025-02-27 11:30:00,A,7
1563,1563,2025-05-28 11:30:00,A,8
1564,1564,2026-02-11 11:30:00,C,7
1565,1565,2025-11-24 11:30:00,B,8
1566,1566,2026-02-13 11:30:00,B,7
1567,1567,2025-08-21 11:30:00,C,8
1568,1568,2025-07-13 11:30:00,A,7
1569,1569,2025-09-12 11:30:00,A,8
1570,1570,2025-08-01 11:30:00,A,7
1571,1571,2025-11-13 11:30:00,A,8
1572,1572,2026-01-11 11:30:00,B,7
1573,1573,2025-06-23 11:30:00,A,8
1574,1574,2025-08-01 11:30:00,C,7
1575,1575,2025-05-04 11:30:00,B,8
1576,1576,2025-12-25 11:30:00,C,7
1577,1577,2025-12-10 11:30:00,C,8
1578,1578,2025-07-11 11:30:00,B,7
1579,1579,2025-11-12 11:30:00,A,8
1580,1580,2025-12-19 11:30:00,A,7
1581,1581,2026-01-31 11:30:00,A,8
1582,1582,2026-01-05 11:30:00,A,7
1583,1583,2025-03-28 11:30:00,A,8
1584,1584,2025-06-08 11:30:00,B,7
1585,1585,2025-04-27 11:30:00,C,8
1586,1586,2025-06-18 11:30:00,C,9
1587,1587,2025-10-05 11:30:00,A,10
1588,1588,2025-02-27 11:30:00,A,9
1589,1589,2025-08-28 11:30:00,C,10
1590,1590,2025-12-19 11:30:00,A,9
1591,1591,2025-04-04 11:30:00,A,10
1592,1592,2025-03-18 11:30:00,A,9
1593,1593,2025-02-05 11:30:00,B,10
1594,1594,2025-03-08 11:30:00,C,9
1595,1595,2025-02-01 11:30:00,B,10
1596,1596,2025-09-23 11:30:00,B,9
1597,1597,2025-10-18 11:30:00,C,10
1598,1598,2025-10-23 11:30:00,C,9
1599,1599,2025-07-03 11:30:00,C,10
1600,1600,2026-01-11 11:30:00,C,9
1601,1601,2025-07-27 11:30:00,A,10
1602,1602,2025-03-27 11:30:00,B,9
1603,1603,2025-08-08 11:30:00,A,10
1604,1604,2025-06-30 11:30:00,C,9
1605,1605,2025-11-14 11:30:00,B,10
1606,1606,2025-03-10 11:30:00,C,9
1607,1607,2026-01-17 11:30:00,C,10
1608,1608,2025-02-12 11:30:00,A,9
1609,1609,2025-10-25 11:30:00,C,10
1610,1610,2025-05-03 11:30:00,C,9
1611,1611,2025-05-13 11:30:00,B,10
1612,1612,2025-05-15 11:30:00,A,9
1613,1613,2025-07-19 11:30:00,A,10
1614,1614,2025-04-16 11:30:00,B,9
1615,1615,2025-10-23 11:30:00,B,10
1616,1616,2025-03-23 11:30:00,C,9
1617,1617,2025-03-07 11:30:00,C,10
1618,1618,2025-02-23 11:30:00,C,9
1619,1619,2025-09-12 11:30:00,C,10
1620,1620,2025-06-15 11:30:00,B,9
1621,1621,2025-09-17 11:30:00,C,10
1622,1622,2026-01-08 11:30:00,A,9
1623,1623,2026-01-15 11:30:00,A,10
1624,1624,2025-08-15 11:30:00,C,9
1625,1625,2025-11-13 11:30:00,C,10
1626,1626,2025-08-15 11:30:00,B,9
1627,1627,2025-09-21 11:30:00,A,10
1628,1628,2025-06-13 11:30:00,C,9
1629,1629,2025-11-24 11:30:00,C,10
1630,1630,2025-09-19 11:30:00,A,9
1631,1631,2025-06-18 11:30:00,A,10
1632,1632,2025-10-22 11:30:00,A,9
1633,1633,2025-07-12 11:30:00,C,10
1634,1634,2025-09-18 11:30:00,A,9
1635,1635,2026-01-21 11:30:00,A,10
1636,1636,2025-09-06 11:30:00,C,9
1637,1637,2026-01-08 11:30:00,A,10
1638,1638,2026-02-08 11:30:00,B,9
1639,1639,2025-08-13 11:30:00,A,10
1640,1640,2026-02-17 11:30:00,C,9
1641,1641,2025-04-17 11:30:00,A,10
1642,1642,2025-11-23 11:30:00,A,9
1643,1643,2025-11-30 11:30:00,C,10
1644,1644,2025-10-17 11:30:00,B,9
1645,1645,2026-01-06 11:30:00,B,10
1646,1646,2025-10-09 11:30:00,C,9
1647,1647,2025-05-08 11:30:00,A,10
1648,1648,2025-04-30 11:30:00,A,9
1649,1649,2025-04-01 11:30:00,C,10
1650,1650,2025-11-26 11:30:00,A,9
1651,1651,2025-09-06 11:30:00,A,10
1652,1652,2025-05-15 11:30:00,C,9
1653,1653,2025-04-21 11:30:00,B,10
1654,1654,2025-02-07 11:30:00,A,9
1655,1655,2025-04-06 11:30:00,B,10
1656,1656,2025-03-04 11:30:00,C,9
1657,1657,2025-04-19 11:30:00,A,10
1658,1658,2025-11-13 11:30:00,C,9
1659,1659,2025-04-20 11:30:00,C,10
1660,1660,2025-08-23 11:30:00,A,9
1661,1661,2025-10-16 11:30:00,C,10
1662,1662,2025-05-05 11:30:00,A,9
1663,1663,2025-05-05 11:30:00,A,10
1664,1664,2025-05-24 11:30:00,C,9
1665,1665,2025-05-16 11:30:00,B,10
1666,1666,2025-10-21 11:30:00,C,9
1667,1667,2025-08-17 11:30:00,A,10
1668,1668,2025-12-25 11:30:00,A,9
1669,1669,2025-08-05 11:30:00,C,10
1670,1670,2025-05-20 11:30:00,C,9
1671,1671,2025-05-29 11:30:00,A,10
1672,1672,2025-03-05 11:30:00,A,9
1673,1673,2026-01-28 11:30:00,A,10
1674,1674,2025-09-13 11:30:00,A,9
1675,1675,2025-12-12 11:30:00,C,10
1676,1676,2026-01-26 11:30:00,A,9
1677,1677,2025-07-15 11:30:00,B,10
1678,1678,2025-09-21 11:30:00,C,9
1679,1679,2025-06-27 11:30:00,C,10
1680,1680,2025-03-06 11:30:00,A,9
1681,1681,2025-10-28 11:30:00,A,10
1682,1682,2025-12-12 11:30:00,A,9
1683,1683,2025-05-17 11:30:00,A,10
1684,1684,2025-10-29 11:30:00,A,9
1685,1685,2025-03-13 11:30:00,A,10
1686,1686,2025-07-08 11:30:00,C,9
1687,1687,2025-12-18 11:30:00,C,10
1688,1688,2026-02-02 11:30:00,C,9
1689,1689,2025-08-05 11:30:00,A,10
1690,1690,2025-05-01 11:30:00,A,9
1691,1691,2025-12-22 11:30:00,A,10
1692,1692,2025-04-02 11:30:00,A,9
1693,1693,2025-11-08 11:30:00,A,10
1694,1694,2025-09-13 11:30:00,C,9
1695,1695,2025-08-07 11:30:00,A,10
1696,1696,2025-12-19 11:30:00,A,9
1697,1697,2025-07-30 11:30:00,C,10
1698,1698,2025-08-20 11:30:00,A,9
1699,1699,2025-04-05 11:30:00,C,10
1700,1700,2025-07-15 11:30:00,C,9
1701,1701,2026-01-26 11:30:00,A,10
1702,1702,2026-03-04 11:30:00,C,9
1703,1703,2025-05-03 11:30:00,C,10
1704,1704,2025-09-07 11:30:00,A,9
1705,1705,2025-07-08 11:30:00,A,10
1706,1706,2025-06-15 11:30:00,C,9
1707,1707,2026-01-06 11:30:00,C,10
1708,1708,2025-06-25 11:30:00,C,9
1709,1709,2025-12-26 11:30:00,C,10
1710,1710,2025-05-02 11:30:00,B,9
1711,1711,2025-05-11 11:30:00,C,10
1712,1712,2025-10-21 11:30:00,A,9
1713,1713,2025-08-12 11:30:00,A,10
1714,1714,2025-04-25 11:30:00,C,9
1715,1715,2025-06-09 11:30:00,C,10
1716,1716,2025-09-19 11:30:00,B,9
1717,1717,2026-01-16 11:30:00,A,10
1718,1718,2025-05-11 11:30:00,C,9
1719,1719,2025-12-29 11:30:00,C,10
1720,1720,2025-11-04 11:30:00,C,9
1721,1721,2025-05-20 11:30:00,A,10
1722,1722,2025-12-11 11:30:00,A,9
1723,1723,2025-11-08 11:30:00,A,10
1724,1724,2025-02-24 11:30:00,A,9
1725,1725,2025-11-01 11:30:00,B,10
1726,1726,2025-11-19 11:30:00,A,9
1727,1727,2025-02-20 11:30:00,C,10
1728,1728,2025-11-08 11:30:00,C,9
1729,1729,2025-06-11 11:30:00,A,10
1730,1730,2025-12-02 11:30:00,A,9
1731,1731,2025-07-13 11:30:00,A,10
1732,1732,2025-04-15 11:30:00,A,9
1733,1733,2025-05-16 11:30:00,A,10
1734,1734,2026-02-08 11:30:00,A,9
1735,1735,2025-09-16 11:30:00,B,10
1736,1736,2025-05-17 11:30:00,C,9
1737,1737,2025-04-04 11:30:00,B,10
1738,1738,2025-05-11 11:30:00,C,9
1739,1739,2025-08-30 11:30:00,A,10
1740,1740,2025-08-14 11:30:00,B,9
1741,1741,2025-04-13 11:30:00,A,10
1742,1742,2025-05-25 11:30:00,A,9
1743,1743,2025-12-04 11:30:00,A,10
1744,1744,2025-10-06 11:30:00,A,9
1745,1745,2026-01-09 11:30:00,B,10
1746,1746,2025-05-07 11:30:00,B,9
1747,1747,2025-09-20 11:30:00,C,10
1748,1748,2025-09-17 11:30:00,C,9
1749,1749,2026-02-07 11:30:00,B,10
1750,1750,2025-04-16 11:30:00,A,9
1751,1751,2025-07-20 11:30:00,A,10
1752,1752,2025-04-24 11:30:00,B,9
1753,1753,2025-05-31 11:30:00,A,10
1754,1754,2026-02-28 11:30:00,C,9
1755,1755,2026-01-27 11:30:00,B,10
1756,1756,2026-01-11 11:30:00,C,9
1757,1757,2025-12-28 11:30:00,A,10
1758,1758,2025-09-14 11:30:00,B,9
1759,1759,2025-09-12 11:30:00,C,10
1760,1760,2026-02-23 11:30:00,C,9
1761,1761,2025-08-31 11:30:00,A,10
1762,1762,2026-01-24 11:30:00,A,9
1763,1763,2025-09-22 11:30:00,A,10
1764,1764,2025-11-18 11:30:00,A,9
1765,1765,2025-06-02 11:30:00,A,10
1766,1766,2025-10-04 11:30:00,C,9
1767,1767,2025-10-15 11:30:00,A,10
1768,1768,2025-09-03 11:30:00,A,9
1769,1769,2025-10-26 11:30:00,C,10
1770,1770,2025-06-28 11:30:00,A,9
1771,1771,2025-09-07 11:30:00,A,10
1772,1772,2025-11-01 11:30:00,A,9
1773,1773,2025-01-27 11:30:00,A,10
1774,1774,2025-10-31 11:30:00,A,9
1775,1775,2025-11-08 11:30:00,A,10
1776,1776,2025-06-15 11:30:00,C,9
1777,1777,2025-02-09 11:30:00,C,10
1778,1778,2025-11-20 11:30:00,C,9
1779,1779,2025-06-12 11:30:00,C,10
1780,1780,2025-08-07 11:30:00,C,9
1781,1781,2025-12-27 11:30:00,C,10
1782,1782,2026-01-18 11:30:00,A,9
1783,1783,2025-09-06 11:30:00,A,10
1784,1784,2025-04-03 11:30:00,A,9
1785,1785,2025-12-02 11:30:00,A,10
1786,1786,2026-01-22 11:30:00,C,9
1787,1787,2026-01-26 11:30:00,A,10
1788,1788,2025-08-24 11:30:00,B,9
1789,1789,2025-09-04 11:30:00,C,10
1790,1790,2025-11-13 11:30:00,A,9
1791,1791,2026-01-11 11:30:00,A,10
1792,1792,2025-05-26 11:30:00,A,9
1793,1793,2026-01-25 11:30:00,A,10
1794,1794,2025-11-02 11:30:00,B,9
1795,1795,2025-02-21 11:30:00,C,10
1796,1796,2025-08-25 11:30:00,C,11
1797,1797,2025-04-25 11:30:00,A,12
1798,1798,2025-04-04 11:30:00,C,11
1799,1799,2025-06-06 11:30:00,C,12
1800,1800,2025-09-02 11:30:00,A,11
1801,1801,2025-12-15 11:30:00,C,12
1802,1802,2025-03-11 11:30:00,A,11
1803,1803,2025-07-27 11:30:00,B,12
1804,1804,2025-11-28 11:30:00,A,11
1805,1805,2026-02-18 11:30:00,B,12
1806,1806,2025-10-25 11:30:00,B,11
1807,1807,2026-02-14 11:30:00,A,12
1808,1808,2025-03-02 11:30:00,C,11
1809,1809,2026-02-07 11:30:00,A,12
1810,1810,2025-09-05 11:30:00,A,11
1811,1811,2026-01-12 11:30:00,C,12
1812,1812,2025-10-10 11:30:00,A,11
1813,1813,2025-10-11 11:30:00,C,12
1814,1814,2025-11-22 11:30:00,C,11
1815,1815,2026-01-30 11:30:00,B,12
1816,1816,2026-02-27 11:30:00,A,11
1817,1817,2025-05-30 11:30:00,C,12
1818,1818,2025-04-12 11:30:00,B,11
1819,1819,2025-09-21 11:30:00,A,12
1820,1820,2025-06-10 11:30:00,A,11
1821,1821,2025-07-21 11:30:00,A,12
1822,1822,2025-07-18 11:30:00,C,11
1823,1823,2025-12-24 11:30:00,A,12
1824,1824,2025-04-26 11:30:00,A,11
1825,1825,2025-05-24 11:30:00,B,12
1826,1826,2025-09-09 11:30:00,A,11
1827,1827,2025-04-07 11:30:00,C,12
1828,1828,2025-03-20 11:30:00,C,11
1829,1829,2025-05-19 11:30:00,C,12
1830,1830,2025-12-03 11:30:00,B,11
1831,1831,2025-02-05 11:30:00,A,12
1832,1832,2025-12-14 11:30:00,A,11
1833,1833,2025-06-26 11:30:00,B,12
1834,1834,2025-03-20 11:30:00,C,11
1835,1835,2025-04-21 11:30:00,A,12
1836,1836,2025-09-18 11:30:00,A,11
1837,1837,2025-09-21 11:30:00,C,12
1838,1838,2025-06-10 11:30:00,C,11
1839,1839,2025-10-06 11:30:00,B,12
1840,1840,2025-06-01 11:30:00,A,11
1841,1841,2025-07-21 11:30:00,A,12
1842,1842,2025-11-25 11:30:00,B,11
1843,1843,2025-05-16 11:30:00,A,12
1844,1844,2025-03-12 11:30:00,A,11
1845,1845,2025-12-22 11:30:00,A,12
1846,1846,2025-07-02 11:30:00,A,11
1847,1847,2025-10-21 11:30:00,A,12
1848,1848,2025-07-27 11:30:00,A,11
1849,1849,2025-06-30 11:30:00,C,12
1850,1850,2025-12-25 11:30:00,A,11
1851,1851,2025-12-01 11:30:00,A,12
1852,1852,2026-02-01 11:30:00,C,11
1853,1853,2025-05-23 11:30:00,A,12
1854,1854,2025-03-08 11:30:00,A,11
1855,1855,2025-11-01 11:30:00,B,12
1856,1856,2025-08-18 11:30:00,A,11
1857,1857,2025-09-03 11:30:00,C,12
1858,1858,2025-09-23 11:30:00,C,11
1859,1859,2025-07-31 11:30:00,C,12
1860,1860,2025-12-26 11:30:00,B,11
1861,1861,2026-02-04 11:30:00,C,12
1862,1862,2025-11-21 11:30:00,A,11
1863,1863,2026-01-25 11:30:00,B,12
1864,1864,2025-05-11 11:30:00,A,11
1865,1865,2025-09-08 11:30:00,B,12
1866,1866,2025-02-27 11:30:00,C,11
1867,1867,2025-06-10 11:30:00,C,12
1868,1868,2025-03-19 11:30:00,A,11
1869,1869,2025-08-21 11:30:00,B,12
1870,1870,2025-11-09 11:30:00,A,11
1871,1871,2025-06-10 11:30:00,A,12
1872,1872,2025-07-03 11:30:00,A,11
1873,1873,2025-12-25 11:30:00,C,12
1874,1874,2025-09-09 11:30:00,C,11
1875,1875,2025-09-13 11:30:00,A,12
1876,1876,2025-06-24 11:30:00,C,11
1877,1877,2025-04-24 11:30:00,C,12
1878,1878,2026-01-31 11:30:00,B,11
1879,1879,2025-07-12 11:30:00,A,12
1880,1880,2026-01-07 11:30:00,C,11
1881,1881,2026-02-07 11:30:00,A,12
1882,1882,2025-06-08 11:30:00,C,11
1883,1883,2025-06-30 11:30:00,A,12
1884,1884,2025-11-08 11:30:00,A,11
1885,1885,2026-02-25 11:30:00,A,12
1886,1886,2025-09-13 11:30:00,C,11
1887,1887,2025-08-11 11:30:00,B,12
1888,1888,2025-04-13 11:30:00,A,11
1889,1889,2025-07-23 11:30:00,C,12
1890,1890,2025-10-04 11:30:00,A,11
1891,1891,2025-04-26 11:30:00,A,12
1892,1892,2025-05-10 11:30:00,C,11
1893,1893,2025-09-28 11:30:00,A,12
1894,1894,2025-07-22 11:30:00,C,11
1895,1895,2025-08-23 11:30:00,C,12
1896,1896,2025-07-18 11:30:00,A,11
1897,1897,2025-02-05 11:30:00,A,12
1898,1898,2025-12-09 11:30:00,A,11
1899,1899,2025-09-01 11:30:00,C,12
1900,1900,2025-04-09 11:30:00,C,11
1901,1901,2025-02-10 11:30:00,C,12
1902,1902,2025-07-22 11:30:00,A,11
1903,1903,2025-07-03 11:30:00,A,12
1904,1904,2025-08-29 11:30:00,C,11
1905,1905,2025-02-01 11:30:00,B,12
1906,1906,2025-07-29 11:30:00,C,11
1907,1907,2025-07-17 11:30:00,C,12
